joint_number,joint_length_ft,wall_thickness_in,dist_to_upstream_gw_ft,dist_to_downstream_gw_ft,distance_ft,feature_type,internal_external,depth_pct,depth_in,Metal Loss Depth + Tolerance[%],Dimension Classification,Metal Loss Depth Tolerance [%] (includes seamless and HAZ and modified specs),Dent Depth[%],Dent Depth[in],Is any part of the dent affecting the top of the pipe? [Y/N],anomaly_length_in,anomaly_width_in,clock_position,comments,Anomalies per Joint,Was anomaly sizing reviewed by analyst? [Y/N],Was anomaly sizing/dimensions manually changed? [Y/N],Magnetization Level [kA/m] for MFL survey or Actual WT [in] for UT Survey,elevation_ft,Seam Position[hh:mm],Distance To Seam Weld [in],Tool,design_pressure_psi,smys_psi,Pipe Type,Pipe Diameter (O.D.)[in.],safe_pressure_psi,burst_pressure_psi,Effective Area Psafe [PSI],Effective Area Pburst [PSI],erf,rpr,Length Tolerance [in],Width Tolerance [in],inspection_year,feature_id,is_anomaly,distance_ft_original,distance_ft_aligned,cluster_id,clock_hours
12160,40.374,0.344,11.814,28.56,43818.524,Metal Loss,External,25.0,0.086,40.0,GENE,20.0,,,,4.4,4.1,08:00,EXT ML,28,N,N,5.97,135.172,08:48,5.027,CMFL,1025,65000,E.R. WELD,24,1412.1,1961.2,1383.9,1922.1,0.726,1.052,1.0,1.2,2022,Metal Loss_43818.5,True,43818.524,43817.767,212,8.0
12160,40.374,0.344,19.698,20.676,43826.407,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,4.5,2.4,8:28,EXT ML ( NEAR SW ),28,N,N,5.97,135.156,08:48,2.094,CMFL,1025,65000,E.R. WELD,24,1471.2,2043.3,1456.3,2022.6,0.697,1.099,1.0,1.2,2022,Metal Loss_43826.4,True,43826.407,43825.65,212,8.466666666666667
12160,40.374,0.344,27.47,12.904,43834.18,Metal Loss,External,19.0,0.065,34.0,GENE,20.0,,,,1.4,2.0,4:50,EXT ML,28,N,N,5.97,135.141,08:48,24.923,CMFL,1025,65000,E.R. WELD,24,1527.4,2121.4,1523.0,2115.3,0.671,1.139,1.0,1.2,2022,Metal Loss_43834.2,True,43834.18,43833.423,212,4.833333333333333
12160,40.374,0.344,28.307,12.067,43835.016,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,3.7,1.5,3:29,EXT ML,28,N,N,5.97,135.139,08:48,33.301,CMFL,1025,65000,E.R. WELD,24,1488.6,2067.5,1477.0,2051.3,0.689,1.109,1.0,1.2,2022,Metal Loss_43835.0,True,43835.016,43834.259000000005,212,3.4833333333333334
12160,40.374,0.344,28.806,11.568,43835.515,Metal Loss,External,22.0,0.076,37.0,AXGR,20.0,,,,1.9,0.9,09:00,EXT ML ( NEAR SW ),28,N,N,5.97,135.138,08:48,1.257,CMFL,1025,65000,E.R. WELD,24,1508.2,2094.8,1499.6,2082.7,0.68,1.124,1.0,1.2,2022,Metal Loss_43835.5,True,43835.515,43834.758,212,9.0
12160,40.374,0.344,29.406,10.971,43836.112,Metal Loss,External,15.0,0.052,30.0,GENE,20.0,,,,2.6,1.7,3:26,EXT ML,28,N,N,5.97,135.137,08:48,33.72,CMFL,1025,65000,E.R. WELD,24,1507.7,2094.0,1499.5,2082.7,0.68,1.124,1.0,1.2,2022,Metal Loss_43836.1,True,43836.112,43835.355,212,3.4333333333333336
12160,40.374,0.344,30.072,10.302,43836.781,Metal Loss,External,19.0,0.065,34.0,GENE,15.0,,,,1.5,1.7,8:17,*EXT ML,28,Y,Y,5.97,135.135,08:48,3.142,CMFL,1025,65000,E.R. WELD,24,1525.6,2118.8,1520.7,2112.1,0.672,1.137,0.8,1.0,2022,Metal Loss_43836.8,True,43836.781,43836.024000000005,212,8.283333333333333
12160,40.374,0.344,30.213,10.161,43836.923,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,4.4,1.9,3:22,EXT ML,28,N,N,5.97,135.135,08:48,34.139,CMFL,1025,65000,E.R. WELD,24,1488.3,2067.1,1476.9,2051.3,0.689,1.108,1.0,1.2,2022,Metal Loss_43836.9,True,43836.923,43836.166000000005,212,3.3666666666666667
12160,40.374,0.344,30.722,9.652,43837.431,Metal Loss,External,29.0,0.1,44.0,GENE,20.0,,,,1.9,2.6,4:36,EXT ML,28,N,N,5.97,135.134,08:48,26.389,CMFL,1025,65000,E.R. WELD,24,1492.4,2072.8,1479.2,2054.4,0.687,1.113,1.0,1.2,2022,Metal Loss_43837.4,True,43837.431,43836.674,212,4.6
12160,40.374,0.344,30.758,9.616,43837.467,Metal Loss,External,54.0,0.185,69.0,GENE,15.0,,,,4.5,1.4,8:44,*EXT ML ( ON SW ),28,Y,Y,5.97,135.134,08:48,0.419,CMFL,1025,65000,E.R. WELD,24,1175.5,1632.6,1093.7,1519.0,0.872,0.877,0.8,1.0,2022,Metal Loss_43837.5,True,43837.467,43836.71,212,8.733333333333333
12160,40.374,0.344,31.066,9.308,43837.776,Metal Loss,External,33.0,0.113,48.0,GENE,20.0,,,,1.6,2.2,4:38,EXT ML,28,N,N,5.97,135.133,08:48,26.18,CMFL,1025,65000,E.R. WELD,24,1500.3,2083.8,1488.3,2067.1,0.683,1.118,1.0,1.2,2022,Metal Loss_43837.8,True,43837.776,43837.019,212,4.633333333333333
12160,40.374,0.344,31.23,9.144,43837.94,Metal Loss,External,17.0,0.058,32.0,GENE,20.0,,,,2.5,2.2,3:31,EXT ML,28,N,N,5.97,135.133,08:48,33.091,CMFL,1025,65000,E.R. WELD,24,1502.0,2086.1,1492.6,2073.0,0.683,1.12,1.0,1.2,2022,Metal Loss_43837.9,True,43837.94,43837.183000000005,212,3.5166666666666666
12160,40.374,0.344,32.067,8.31,43838.773,Metal Loss,External,17.0,0.058,32.0,GENE,20.0,,,,1.4,1.7,4:48,EXT ML,28,N,N,5.97,135.131,08:48,25.133,CMFL,1025,65000,E.R. WELD,24,1530.6,2125.9,1527.0,2120.8,0.67,1.141,1.0,1.2,2022,Metal Loss_43838.8,True,43838.773,43838.016,212,4.8
12160,40.374,0.344,39.4,0.974,43846.109,Metal Loss,External,21.0,0.072,36.0,GENE,20.0,,,,4.1,2.3,4:19,EXT ML,28,N,N,5.97,135.117,08:48,27.646,CMFL,1025,65000,E.R. WELD,24,1442.8,2003.9,1433.5,1991.0,0.711,1.075,1.0,1.2,2022,Metal Loss_43846.1,True,43846.109,43845.352,212,4.316666666666666
12160,40.374,0.344,39.711,0.663,43846.421,Metal Loss,External,65.0,0.224,80.0,GENE,20.0,,,,2.3,3.9,6:29,*EXT ML,28,Y,Y,5.97,135.116,08:48,14.242,CMFL,1025,65000,E.R. WELD,24,1302.4,1808.9,1328.5,1845.2,0.787,0.97,0.8,1.0,2022,Metal Loss_43846.4,True,43846.421,43845.664,212,6.483333333333333
12170,40.174,0.344,0.463,39.711,43847.546,Metal Loss,External,24.0,0.082,39.0,GENE,20.0,,,,5.9,4.8,5:14,EXT ML,17,N,N,5.97,135.114,10:44,36.233,CMFL,1025,65000,E.R. WELD,24,1382.8,1920.6,1393.3,1935.1,0.741,1.029,1.0,1.2,2022,Metal Loss_43847.5,True,43847.546,43846.789,212,5.233333333333333
12170,40.174,0.344,0.564,39.61,43847.648,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,6.8,3.0,6:18,EXT ML,17,N,N,5.97,135.114,10:44,28.484,CMFL,1025,65000,E.R. WELD,24,1456.6,2023.1,1445.8,2008.1,0.704,1.083,1.0,1.2,2022,Metal Loss_43847.6,True,43847.648,43846.891,212,6.3
12170,40.174,0.344,1.329,38.845,43848.412,Metal Loss,External,16.0,0.055,31.0,GENE,20.0,,,,1.6,1.4,6:28,EXT ML,17,N,N,5.97,135.112,10:44,26.808,CMFL,1025,65000,E.R. WELD,24,1527.9,2122.1,1523.8,2116.4,0.671,1.138,1.0,1.2,2022,Metal Loss_43848.4,True,43848.412,43847.655,212,6.466666666666667
12170,40.174,0.344,2.014,38.156,43849.101,Metal Loss,External,49.0,0.169,64.0,GENE,15.0,,,,4.2,4.4,6:40,*EXT ML,17,Y,Y,5.97,135.111,10:44,26.808,CMFL,1025,65000,E.R. WELD,24,1243.6,1727.2,1377.8,1913.6,0.824,0.926,0.8,1.0,2022,Metal Loss_43849.1,True,43849.101,43848.344000000005,212,6.666666666666667
12170,40.174,0.344,2.904,37.27,43849.987,Metal Loss,External,25.0,0.086,40.0,GENE,20.0,,,,7.2,4.1,7:43,EXT ML,17,N,N,5.97,135.144,10:44,18.431,CMFL,1025,65000,E.R. WELD,24,1346.6,1870.3,1315.3,1826.7,0.761,1.006,1.0,1.2,2022,Metal Loss_43850.0,True,43849.987,43849.23,212,7.716666666666667
12170,40.174,0.344,3.061,37.113,43850.144,Metal Loss,External,23.0,0.079,38.0,GENE,20.0,,,,2.3,1.4,9:06,EXT ML,17,N,N,5.97,135.157,10:44,10.263,CMFL,1025,65000,E.R. WELD,24,1491.8,2071.9,1479.4,2054.8,0.687,1.112,1.0,1.2,2022,Metal Loss_43850.1,True,43850.144,43849.387,212,9.1
12170,40.174,0.344,3.688,36.486,43850.771,Metal Loss,External,29.0,0.1,44.0,GENE,20.0,,,,7.0,7.5,7:48,EXT ML,17,N,N,5.97,135.209,10:44,15.917,CMFL,1025,65000,E.R. WELD,24,1320.4,1833.9,1329.4,1846.4,0.776,0.982,1.0,1.2,2022,Metal Loss_43850.8,True,43850.771,43850.014,212,7.8
12170,40.174,0.344,4.072,36.102,43851.155,Metal Loss,External,30.0,0.103,45.0,GENE,20.0,,,,2.6,1.2,9:08,EXT ML,17,N,N,5.97,135.241,10:44,10.053,CMFL,1025,65000,E.R. WELD,24,1454.2,2019.7,1432.4,1989.5,0.705,1.083,1.0,1.2,2022,Metal Loss_43851.2,True,43851.155,43850.398,212,9.133333333333333
12170,40.174,0.344,4.518,35.656,43851.601,Metal Loss,External,24.0,0.082,39.0,GENE,20.0,,,,2.0,2.9,8:13,EXT ML,17,N,N,5.97,135.278,10:44,15.708,CMFL,1025,65000,E.R. WELD,24,1499.6,2082.8,1488.8,2067.7,0.684,1.118,1.0,1.2,2022,Metal Loss_43851.6,True,43851.601,43850.844000000005,212,8.216666666666667
12170,40.174,0.344,4.931,35.243,43852.014,Metal Loss,External,22.0,0.076,37.0,GENE,20.0,,,,2.5,2.1,7:34,EXT ML,17,N,N,5.97,135.312,10:44,19.897,CMFL,1025,65000,E.R. WELD,24,1489.0,2068.0,1476.3,2050.4,0.688,1.109,1.0,1.2,2022,Metal Loss_43852.0,True,43852.014,43851.257000000005,212,7.566666666666666
12170,40.174,0.344,5.325,34.846,43852.411,Metal Loss,External,13.0,0.044,28.0,PITT,20.0,,,,0.9,1.3,8:12,EXT ML,17,N,N,5.97,135.345,10:44,15.917,CMFL,1025,65000,E.R. WELD,24,1541.6,2141.1,1540.3,2139.2,0.665,1.149,0.6,1.2,2022,Metal Loss_43852.4,True,43852.411,43851.654,212,8.2
12170,40.174,0.344,5.728,34.446,43852.812,Metal Loss,External,26.0,0.089,41.0,GENE,20.0,,,,1.8,2.0,8:14,EXT ML,17,N,N,5.97,135.378,10:44,15.708,CMFL,1025,65000,E.R. WELD,24,1505.7,2091.3,1496.0,2077.8,0.681,1.122,1.0,1.2,2022,Metal Loss_43852.8,True,43852.812,43852.055,212,8.233333333333333
12170,40.174,0.344,6.05,34.124,43853.133,Metal Loss,External,22.0,0.076,37.0,GENE,20.0,,,,10.6,6.7,7:59,EXT ML,17,N,N,5.97,135.405,10:44,14.87,CMFL,1025,65000,E.R. WELD,24,1339.5,1860.4,1331.2,1848.9,0.765,1.001,1.0,1.2,2022,Metal Loss_43853.1,True,43853.133,43852.376,212,7.983333333333333
12170,40.174,0.344,8.973,31.201,43856.056,Metal Loss,External,19.0,0.065,34.0,GENE,20.0,,,,5.0,2.4,5:22,EXT ML,17,N,N,5.97,135.648,10:44,33.72,CMFL,1025,65000,E.R. WELD,24,1437.0,1995.8,1414.9,1965.2,0.713,1.069,1.0,1.2,2022,Metal Loss_43856.1,True,43856.056,43855.299,212,5.366666666666666
12170,40.174,0.344,9.728,30.446,43856.811,Metal Loss,External,31.0,0.106,46.0,GENE,20.0,,,,2.6,1.7,5:13,EXT ML,17,N,N,5.97,135.711,10:44,34.558,CMFL,1025,65000,E.R. WELD,24,1451.1,2015.4,1428.3,1983.8,0.706,1.08,1.0,1.2,2022,Metal Loss_43856.8,True,43856.811,43856.054,212,5.216666666666667
12170,40.174,0.344,10.354,29.82,43857.438,Metal Loss,External,18.0,0.062,33.0,GENE,20.0,,,,1.5,1.9,5:27,EXT ML,17,N,N,5.97,135.763,10:44,33.301,CMFL,1025,65000,E.R. WELD,24,1526.9,2120.7,1522.5,2114.6,0.671,1.138,1.0,1.2,2022,Metal Loss_43857.4,True,43857.438,43856.681,212,5.45
12170,40.174,0.344,11.214,28.96,43858.297,Metal Loss,External,32.0,0.11,47.0,GENE,20.0,,,,2.4,2.4,5:14,EXT ML,17,N,N,5.97,135.835,10:44,34.558,CMFL,1025,65000,E.R. WELD,24,1456.8,2023.3,1435.0,1993.0,0.704,1.085,1.0,1.2,2022,Metal Loss_43858.3,True,43858.297,43857.54,212,5.233333333333333
12190,40.0,0.344,0.141,39.859,43915.63,Metal Loss,External,28.0,0.096,43.0,GENE,20.0,,,,1.8,2.8,9:11,EXT ML,1,N,N,5.97,140.595,07:48,8.796,CMFL,1025,65000,E.R. WELD,24,1499.7,2082.9,1488.2,2066.9,0.684,1.118,1.0,1.2,2022,Metal Loss_43915.6,True,43915.63,43914.873,-1,9.183333333333334
12220,40.328,0.344,39.058,1.27,44074.918,Metal Loss,External,20.0,0.069,35.0,GENE,20.0,,,,12.6,3.5,4:48,EXT ML,2,N,N,5.97,142.188,02:56,11.938,CMFL,1025,65000,E.R. WELD,24,1347.1,1871.0,1402.1,1947.3,0.761,1.008,1.0,1.2,2022,Metal Loss_44074.9,True,44074.918,44074.161,213,4.8
12220,40.328,0.344,39.18,1.148,44075.039,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,4.8,2.1,7:30,EXT ML,2,N,N,5.97,142.174,02:56,28.693,CMFL,1025,65000,E.R. WELD,24,1482.6,2059.2,1470.2,2041.9,0.691,1.104,1.0,1.2,2022,Metal Loss_44075.0,True,44075.039,44074.282,213,7.5
12230,39.813,0.344,0.725,39.091,44076.909,Metal Loss,External,25.0,0.086,40.0,GENE,20.0,,,,1.6,2.1,7:42,EXT ML,72,N,N,5.97,141.946,06:36,6.912,CMFL,1025,65000,E.R. WELD,24,1514.6,2103.6,1506.9,2093.0,0.677,1.129,1.0,1.2,2022,Metal Loss_44076.9,True,44076.909,44076.152,213,7.7
12230,39.813,0.344,1.87,37.943,44078.058,Metal Loss,External,11.0,0.038,26.0,GENE,15.0,,,,4.0,1.5,6:46,*EXT ML ( NEAR SW ),72,Y,Y,5.97,141.806,06:36,1.047,CMFL,1025,65000,E.R. WELD,24,1495.9,2077.7,1486.0,2063.8,0.685,1.117,0.8,1.0,2022,Metal Loss_44078.1,True,44078.058,44077.301,213,6.766666666666667
12230,39.813,0.344,2.612,37.201,44078.799,Metal Loss,External,10.0,0.034,25.0,GENE,15.0,,,,5.2,1.7,6:48,*EXT ML ( NEAR SW ),72,Y,Y,5.97,141.712,06:36,1.257,CMFL,1025,65000,E.R. WELD,24,1486.7,2064.9,1475.2,2048.9,0.69,1.11,0.8,1.0,2022,Metal Loss_44078.8,True,44078.799,44078.042,213,6.8
12230,39.813,0.344,8.35,31.463,44084.537,Metal Loss,External,10.0,0.034,25.0,GENE,20.0,,,,8.9,2.6,6:44,EXT ML ( ON SW ),72,N,N,5.97,140.813,06:36,0.838,CMFL,1025,65000,E.R. WELD,24,1463.1,2032.1,1447.5,2010.4,0.701,1.092,1.0,1.2,2022,Metal Loss_44084.5,True,44084.537,44083.78,213,6.733333333333333
12230,39.813,0.344,13.379,26.437,44089.564,Metal Loss,External,15.0,0.052,30.0,GENE,20.0,,,,4.2,3.5,4:52,EXT ML,72,N,N,5.97,140.024,06:36,10.891,CMFL,1025,65000,E.R. WELD,24,1475.9,2049.9,1461.8,2030.3,0.695,1.098,1.0,1.2,2022,Metal Loss_44089.6,True,44089.564,44088.807,213,4.866666666666667
12230,39.813,0.344,14.386,25.427,44090.574,Metal Loss,External,16.0,0.055,31.0,PITT,20.0,,,,1.0,1.0,4:44,EXT ML,72,N,N,5.97,139.866,06:36,11.729,CMFL,1025,65000,E.R. WELD,24,1539.4,2138.0,1537.6,2135.5,0.666,1.148,0.6,1.2,2022,Metal Loss_44090.6,True,44090.574,44089.817,213,4.733333333333333
12230,39.813,0.344,15.456,24.357,44091.644,Metal Loss,External,37.0,0.127,52.0,GENE,20.0,,,,2.6,2.9,4:48,EXT ML,72,N,N,5.97,139.699,06:36,11.31,CMFL,1025,65000,E.R. WELD,24,1425.6,1980.1,1394.7,1937.1,0.719,1.063,1.0,1.2,2022,Metal Loss_44091.6,True,44091.644,44090.887,213,4.8
12230,39.813,0.344,15.63,24.183,44091.818,Metal Loss,External,37.0,0.127,52.0,GENE,20.0,,,,15.7,2.6,7:32,EXT ML,72,N,N,5.97,139.671,06:36,6.283,CMFL,1025,65000,E.R. WELD,24,1146.0,1591.7,1290.4,1792.3,0.895,0.857,1.0,1.2,2022,Metal Loss_44091.8,True,44091.818,44091.061,213,7.533333333333333
12230,39.813,0.344,16.03,23.786,44092.215,Metal Loss,External,40.0,0.137,55.0,GENE,20.0,,,,2.5,1.8,4:43,EXT ML,72,N,N,5.97,139.609,06:36,11.729,CMFL,1025,65000,E.R. WELD,24,1419.7,1971.9,1386.2,1925.3,0.722,1.057,1.0,1.2,2022,Metal Loss_44092.2,True,44092.215,44091.458,213,4.716666666666667
12230,39.813,0.344,16.617,23.196,44092.805,Metal Loss,External,34.0,0.117,49.0,GENE,20.0,,,,3.6,3.5,4:56,EXT ML,72,N,N,5.97,139.516,06:36,10.472,CMFL,1025,65000,E.R. WELD,24,1386.6,1925.9,1349.2,1873.9,0.739,1.032,1.0,1.2,2022,Metal Loss_44092.8,True,44092.805,44092.048,213,4.933333333333334
12230,39.813,0.344,17.11,22.707,44093.294,Metal Loss,External,29.0,0.1,44.0,GENE,20.0,,,,2.1,1.9,4:36,EXT ML,72,N,N,5.97,139.44,06:36,12.566,CMFL,1025,65000,E.R. WELD,24,1483.4,2060.2,1468.1,2039.1,0.691,1.106,1.0,1.2,2022,Metal Loss_44093.3,True,44093.294,44092.537,213,4.6
12230,39.813,0.344,17.589,22.224,44093.776,Metal Loss,External,37.0,0.127,52.0,GENE,20.0,,,,2.3,2.3,4:47,EXT ML,72,N,N,5.97,139.364,06:36,11.31,CMFL,1025,65000,E.R. WELD,24,1444.8,2006.7,1418.4,1970.1,0.71,1.076,1.0,1.2,2022,Metal Loss_44093.8,True,44093.776,44093.019,213,4.783333333333333
12230,39.813,0.344,17.608,22.205,44093.796,Metal Loss,External,41.0,0.141,56.0,GENE,20.0,,,,3.3,1.7,7:06,EXT ML,72,N,N,5.97,139.361,06:36,3.142,CMFL,1025,65000,E.R. WELD,24,1361.4,1890.8,1317.6,1830.0,0.753,1.013,1.0,1.2,2022,Metal Loss_44093.8,True,44093.796,44093.039,213,7.1
12230,39.813,0.344,18.084,21.732,44094.268,Metal Loss,External,25.0,0.086,40.0,AXGR,20.0,,,,2.4,0.9,4:34,EXT ML,72,N,N,5.97,139.287,06:36,12.776,CMFL,1025,65000,E.R. WELD,24,1484.1,2061.2,1469.9,2041.5,0.691,1.106,1.0,1.2,2022,Metal Loss_44094.3,True,44094.268,44093.511,213,4.566666666666666
12230,39.813,0.344,18.379,21.437,44094.564,Metal Loss,External,42.0,0.144,57.0,GENE,20.0,,,,6.0,2.2,7:33,EXT ML,72,N,N,5.97,139.241,06:36,6.074,CMFL,1025,65000,E.R. WELD,24,1223.9,1699.8,1316.3,1828.2,0.838,0.912,1.0,1.2,2022,Metal Loss_44094.6,True,44094.564,44093.807,213,7.55
12230,39.813,0.344,18.517,21.296,44094.705,Metal Loss,External,35.0,0.12,50.0,GENE,20.0,,,,2.2,2.0,4:43,EXT ML,72,N,N,5.97,139.219,06:36,11.729,CMFL,1025,65000,E.R. WELD,24,1459.9,2027.7,1437.6,1996.7,0.702,1.089,1.0,1.2,2022,Metal Loss_44094.7,True,44094.705,44093.948,213,4.716666666666667
12230,39.813,0.344,19.012,20.801,44095.2,Metal Loss,External,23.0,0.079,38.0,GENE,20.0,,,,2.3,1.7,4:33,EXT ML,72,N,N,5.97,139.141,06:36,12.776,CMFL,1025,65000,E.R. WELD,24,1492.9,2073.5,1480.9,2056.8,0.687,1.112,1.0,1.2,2022,Metal Loss_44095.2,True,44095.2,44094.443,213,4.55
12230,39.813,0.344,19.301,20.512,44095.489,Metal Loss,External,34.0,0.117,49.0,GENE,20.0,,,,2.0,2.2,7:40,EXT ML,72,N,N,5.97,139.096,06:36,6.702,CMFL,1025,65000,E.R. WELD,24,1475.6,2049.5,1457.4,2024.2,0.695,1.1,1.0,1.2,2022,Metal Loss_44095.5,True,44095.489,44094.732,213,7.666666666666667
12230,39.813,0.344,19.314,20.502,44095.499,Metal Loss,External,32.0,0.11,47.0,GENE,20.0,,,,1.9,1.4,6:44,EXT ML ( NEAR SW ),72,N,N,5.97,139.094,06:36,0.838,CMFL,1025,65000,E.R. WELD,24,1484.3,2061.6,1468.7,2039.9,0.691,1.106,1.0,1.2,2022,Metal Loss_44095.5,True,44095.499,44094.742000000006,213,6.733333333333333
12230,39.813,0.344,19.885,19.928,44096.073,Metal Loss,External,25.0,0.086,40.0,GENE,20.0,,,,1.3,2.0,7:56,EXT ML,72,N,N,5.97,139.004,06:36,8.378,CMFL,1025,65000,E.R. WELD,24,1522.2,2114.2,1516.3,2106.0,0.673,1.135,1.0,1.2,2022,Metal Loss_44096.1,True,44096.073,44095.316,213,7.933333333333334
12230,39.813,0.344,20.791,19.026,44096.975,Metal Loss,External,39.0,0.134,54.0,GENE,15.0,,,,1.4,2.1,8:02,*EXT ML,72,Y,Y,5.97,138.863,06:36,9.006,CMFL,1025,65000,E.R. WELD,24,1496.8,2078.9,1482.6,2059.1,0.685,1.116,0.8,1.0,2022,Metal Loss_44097.0,True,44096.975,44096.218,213,8.033333333333333
12230,39.813,0.344,21.414,18.399,44097.602,Metal Loss,External,49.0,0.169,64.0,GENE,15.0,,,,1.4,2.5,8:01,*EXT ML,72,Y,Y,5.97,138.765,06:36,9.006,CMFL,1025,65000,E.R. WELD,24,1475.6,2049.5,1452.1,2016.8,0.695,1.1,0.8,1.0,2022,Metal Loss_44097.6,True,44097.602,44096.845,213,8.016666666666667
12230,39.813,0.344,21.821,17.995,44098.005,Metal Loss,External,22.0,0.076,37.0,PITT,20.0,,,,0.8,0.6,9:25,EXT ML,72,N,N,5.97,138.701,06:36,17.802,CMFL,1025,65000,E.R. WELD,24,1539.1,2137.6,1537.1,2134.9,0.666,1.147,0.6,1.2,2022,Metal Loss_44098.0,True,44098.005,44097.248,213,9.416666666666666
12230,39.813,0.344,21.988,17.828,44098.173,Metal Loss,External,55.0,0.189,70.0,CIGR,20.0,,,,1.0,2.6,08:00,*EXT ML,72,Y,Y,5.97,138.675,06:36,8.796,CMFL,1025,65000,E.R. WELD,24,1502.6,2087.0,1485.7,2063.5,0.682,1.12,0.8,1.0,2022,Metal Loss_44098.2,True,44098.173,44097.416000000005,213,8.0
12230,39.813,0.344,22.06,17.753,44098.248,Metal Loss,External,40.0,0.137,55.0,GENE,20.0,,,,6.3,2.8,9:32,*EXT ML,72,Y,Y,5.97,138.663,06:36,17.802,CMFL,1025,65000,E.R. WELD,24,1234.8,1715.0,1278.0,1775.0,0.83,0.919,1.0,1.2,2022,Metal Loss_44098.2,True,44098.248,44097.491,213,9.533333333333333
12230,39.813,0.344,22.93,16.883,44099.117,Metal Loss,External,29.0,0.1,44.0,GENE,20.0,,,,2.0,1.5,9:33,EXT ML,72,N,N,5.97,138.527,06:36,18.64,CMFL,1025,65000,E.R. WELD,24,1487.0,2065.3,1472.5,2045.2,0.689,1.109,1.0,1.2,2022,Metal Loss_44099.1,True,44099.117,44098.36,213,9.55
12230,39.813,0.344,23.333,16.48,44099.521,Metal Loss,External,20.0,0.069,35.0,GENE,20.0,,,,3.3,1.9,9:27,EXT ML,72,N,N,5.97,138.464,06:36,18.012,CMFL,1025,65000,E.R. WELD,24,1468.3,2039.4,1451.9,2016.5,0.698,1.095,1.0,1.2,2022,Metal Loss_44099.5,True,44099.521,44098.764,213,9.45
12230,39.813,0.344,23.99,15.823,44100.177,Metal Loss,External,21.0,0.072,36.0,GENE,20.0,,,,4.6,3.8,9:37,EXT ML,72,N,N,5.97,138.361,06:36,18.221,CMFL,1025,65000,E.R. WELD,24,1428.7,1984.3,1425.9,1980.5,0.718,1.065,1.0,1.2,2022,Metal Loss_44100.2,True,44100.177,44099.420000000006,213,9.616666666666667
12230,39.813,0.344,24.551,15.262,44100.738,Metal Loss,External,24.0,0.082,39.0,GENE,20.0,,,,3.0,3.4,9:18,EXT ML,72,N,N,5.97,138.273,06:36,17.174,CMFL,1025,65000,E.R. WELD,24,1464.8,2034.4,1447.0,2009.7,0.7,1.09,1.0,1.2,2022,Metal Loss_44100.7,True,44100.738,44099.981,213,9.3
12230,39.813,0.344,25.01,14.803,44101.198,Metal Loss,External,37.0,0.127,52.0,GENE,20.0,,,,21.6,3.9,9:38,EXT ML,72,N,N,5.97,138.201,06:36,18.221,CMFL,1025,65000,E.R. WELD,24,1133.4,1574.1,1303.1,1809.9,0.904,0.843,1.0,1.2,2022,Metal Loss_44101.2,True,44101.198,44100.441,213,9.633333333333333
12230,39.813,0.344,25.984,13.829,44102.172,Metal Loss,External,31.0,0.106,46.0,GENE,20.0,,,,1.9,1.5,2:23,EXT ML,72,N,N,5.97,138.048,06:36,26.389,CMFL,1025,65000,E.R. WELD,24,1485.5,2063.3,1470.3,2042.1,0.69,1.108,1.0,1.2,2022,Metal Loss_44102.2,True,44102.172,44101.415,213,2.3833333333333333
12230,39.813,0.344,26.004,13.809,44102.192,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,9.7,3.4,6:35,EXT ML ( ON SW ),72,N,N,5.97,138.045,06:36,0.838,CMFL,1025,65000,E.R. WELD,24,1420.2,1972.5,1407.3,1954.6,0.722,1.062,1.0,1.2,2022,Metal Loss_44102.2,True,44102.192,44101.435000000005,213,6.583333333333333
12230,39.813,0.344,26.388,13.425,44102.575,Metal Loss,External,29.0,0.1,44.0,GENE,20.0,,,,2.0,2.2,3:37,EXT ML,72,N,N,5.97,137.985,06:36,18.64,CMFL,1025,65000,E.R. WELD,24,1488.6,2067.5,1474.5,2047.9,0.689,1.11,1.0,1.2,2022,Metal Loss_44102.6,True,44102.575,44101.818,213,3.6166666666666667
12230,39.813,0.344,26.398,13.415,44102.585,Metal Loss,External,38.0,0.131,53.0,GENE,20.0,,,,1.2,1.3,2:24,EXT ML,72,N,N,5.97,137.983,06:36,26.389,CMFL,1025,65000,E.R. WELD,24,1510.4,2097.7,1500.0,2083.3,0.679,1.126,1.0,1.2,2022,Metal Loss_44102.6,True,44102.585,44101.828,213,2.4
12230,39.813,0.344,26.791,13.025,44102.976,Metal Loss,External,21.0,0.072,36.0,GENE,20.0,,,,2.0,1.7,2:26,EXT ML,72,N,N,5.97,137.922,06:36,26.18,CMFL,1025,65000,E.R. WELD,24,1507.5,2093.8,1498.8,2081.6,0.68,1.124,1.0,1.2,2022,Metal Loss_44103.0,True,44102.976,44102.219000000005,213,2.4333333333333336
