joint_number,joint_length_ft,wall_thickness_in,dist_to_upstream_gw_ft,dist_to_downstream_gw_ft,distance_ft,feature_type,internal_external,depth_pct,depth_in,od_reduction_pct,od_reduction_in,anomaly_length_in,anomaly_width_in,clock_position,comments,Anomalies per Joint,Tool Velocity [ft/s],elevation_ft,Seam Position (TFI),Tool   (TFI),Seam Anomaly  (TFI),mop_psi,smys_psi,Seam Type,design_pressure_psi,B31G Psafe [PSI],B31G Pburst [PSI],safe_pressure_psi,burst_pressure_psi,Effective Area Psafe [PSI],Effective Area Pburst [PSI],erf,rpr,inspection_year,feature_id,is_anomaly,distance_ft_original,distance_ft_aligned,cluster_id,clock_hours
11590.0,,0.344,-12.14,27.84,41703.06,Metal Loss,External,16.0,0.055,,,0.98,0.63,8:32,,,0.7,128.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.51,2038.99,,,,,,,2015,Metal Loss_41703.1,True,41703.06,41703.06,111,8.533333333333333
11590.0,,0.344,-12.15,27.83,41703.07,Metal Loss,External,23.0,0.079,,,1.14,1.85,10:17,,,0.7,128.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,1460.67,2028.11,1531.07,2125.86,1532.39,2127.68,0.76,1.83,2015,Metal Loss_41703.1,True,41703.07,41703.07,111,10.283333333333333
11590.0,,0.344,-12.41,27.57,41703.33,Metal Loss,External,10.0,0.034,,,1.73,1.73,2:30,,,0.7,128.44,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41703.3,True,41703.33,41703.33,111,2.5
11590.0,,0.344,-12.88,27.1,41703.8,Metal Loss,External,14.0,0.048,,,0.71,1.14,9:34,,,0.7,128.42,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.65,2044.73,,,,,,,2015,Metal Loss_41703.8,True,41703.8,41703.8,111,9.566666666666666
11590.0,,0.344,-16.35,23.63,41707.27,Metal Loss,External,11.0,0.038,,,1.81,1.18,9:47,,,0.7,128.39,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41707.3,True,41707.27,41707.27,111,9.783333333333333
11590.0,,0.344,-16.79,23.19,41707.71,Metal Loss,External,12.0,0.041,,,1.18,0.91,9:37,,,0.7,128.39,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41707.7,True,41707.71,41707.71,111,9.616666666666667
11590.0,,0.344,-16.8,23.18,41707.72,Metal Loss,External,20.0,0.069,,,0.87,0.98,10:00,,,0.7,128.39,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.24,2038.62,1539.71,2137.84,1540.17,2138.48,0.75,1.84,2015,Metal Loss_41707.7,True,41707.72,41707.72,111,10.0
11590.0,,0.344,-17.05,22.93,41707.97,Metal Loss,External,15.0,0.052,,,1.3,1.69,10:33,,,0.7,128.39,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.19,2032.99,,,,,,,2015,Metal Loss_41708.0,True,41707.97,41707.97,111,10.55
11590.0,,0.344,-17.12,22.86,41708.04,Metal Loss,External,15.0,0.052,,,0.67,0.59,9:59,,,0.7,128.39,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.85,2045.02,,,,,,,2015,Metal Loss_41708.0,True,41708.04,41708.04,111,9.983333333333333
11590.0,,0.344,-18.32,21.66,41709.24,Metal Loss,External,13.0,0.045,,,1.38,1.77,9:40,,,0.7,128.42,,MFL-A/XT,,1160.0,65000.0,,1342.0,1465.09,2034.23,,,,,,,2015,Metal Loss_41709.2,True,41709.24,41709.24,111,9.666666666666666
11590.0,,0.344,-19.04,20.94,41709.96,Metal Loss,External,15.0,0.052,,,0.55,0.87,10:01,,,0.7,128.44,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.83,2046.38,,,,,,,2015,Metal Loss_41710.0,True,41709.96,41709.96,111,10.016666666666667
11590.0,,0.344,-20.26,19.72,41711.18,Metal Loss,External,14.0,0.048,,,0.59,1.18,10:02,,,0.7,128.48,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.72,2046.22,,,,,,,2015,Metal Loss_41711.2,True,41711.18,41711.18,111,10.033333333333333
11590.0,,0.344,-20.94,19.04,41711.86,Metal Loss,External,14.0,0.048,,,0.67,1.77,9:55,,,0.7,128.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.99,2045.21,,,,,,,2015,Metal Loss_41711.9,True,41711.86,41711.86,111,9.916666666666666
11590.0,,0.344,-21.02,18.96,41711.94,Metal Loss,External,11.0,0.038,,,0.63,0.59,8:37,,,0.7,128.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41711.9,True,41711.94,41711.94,111,8.616666666666667
11590.0,,0.344,-21.02,18.96,41711.95,Metal Loss,External,14.0,0.048,,,0.59,0.59,8:45,,,0.7,128.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.62,2046.09,,,,,,,2015,Metal Loss_41711.9,True,41711.95,41711.95,111,8.75
11590.0,,0.344,-21.2,18.78,41712.12,Metal Loss,External,10.0,0.034,,,0.98,1.34,10:25,,,0.7,128.52,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41712.1,True,41712.12,41712.12,111,10.416666666666666
11590.0,,0.344,-21.27,18.71,41712.2,Metal Loss,External,17.0,0.058,,,1.46,1.69,9:14,,,0.7,128.52,,MFL-A/XT,,1160.0,65000.0,,1342.0,1459.4,2026.35,,,,,,,2015,Metal Loss_41712.2,True,41712.2,41712.2,111,9.233333333333333
11590.0,,0.344,-21.29,18.69,41712.21,Metal Loss,External,11.0,0.038,,,1.06,0.75,9:47,,,0.7,128.52,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41712.2,True,41712.21,41712.21,111,9.783333333333333
11590.0,,0.344,-21.62,18.36,41712.54,Metal Loss,External,12.0,0.041,,,1.65,0.75,7:54,,,0.7,128.54,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41712.5,True,41712.54,41712.54,111,7.9
11590.0,,0.344,-21.79,18.19,41712.71,Metal Loss,External,10.0,0.034,,,0.55,1.14,9:47,,,0.7,128.55,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41712.7,True,41712.71,41712.71,111,9.783333333333333
11590.0,,0.344,-21.88,18.1,41712.8,Metal Loss,External,11.0,0.038,,,0.47,0.87,10:13,,,0.7,128.56,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41712.8,True,41712.8,41712.8,111,10.216666666666667
11590.0,,0.344,-21.99,17.99,41712.91,Metal Loss,External,37.0,0.127,,,1.81,1.53,7:57,,,0.7,128.56,,MFL-A/XT,,1160.0,65000.0,,1342.0,1416.37,1966.6,1477.2,2051.06,1486.4,2063.83,0.79,1.77,2015,Metal Loss_41712.9,True,41712.91,41712.91,111,7.95
11590.0,,0.344,-22.17,17.81,41713.09,Metal Loss,External,11.0,0.038,,,0.63,1.02,9:45,,,0.7,128.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41713.1,True,41713.09,41713.09,111,9.75
11590.0,,0.344,-22.46,17.52,41713.38,Metal Loss,External,31.0,0.107,,,0.79,2.28,10:15,,,0.7,128.59,,MFL-A/XT,,1160.0,65000.0,,1342.0,1465.1,2034.26,1535.87,2132.52,1537.31,2134.52,0.76,1.84,2015,Metal Loss_41713.4,True,41713.38,41713.38,111,10.25
11590.0,,0.344,-22.73,17.25,41713.65,Metal Loss,External,15.0,0.052,,,0.94,2.05,10:07,,,0.7,128.61,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.68,2040.61,,,,,,,2015,Metal Loss_41713.7,True,41713.65,41713.65,111,10.116666666666667
11590.0,,0.344,-22.75,17.23,41713.67,Metal Loss,External,10.0,0.034,,,0.47,0.91,10:47,,,0.7,128.61,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41713.7,True,41713.67,41713.67,111,10.783333333333333
11590.0,,0.344,-22.77,17.21,41713.69,Metal Loss,External,33.0,0.114,,,0.71,1.02,9:35,,,0.7,128.61,,MFL-A/XT,,1160.0,65000.0,,1342.0,1466.51,2036.21,1537.42,2134.67,1538.76,2136.53,0.75,1.84,2015,Metal Loss_41713.7,True,41713.69,41713.69,111,9.583333333333334
11590.0,,0.344,-23.64,16.34,41714.57,Metal Loss,External,10.0,0.034,,,0.71,0.94,9:41,,,0.7,128.67,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41714.6,True,41714.57,41714.57,111,9.683333333333334
11590.0,,0.344,-23.79,16.19,41714.71,Metal Loss,External,18.0,0.062,,,0.83,1.22,7:43,,,0.7,128.68,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.86,2040.86,,,,,,,2015,Metal Loss_41714.7,True,41714.71,41714.71,111,7.716666666666667
11590.0,,0.344,-23.82,16.16,41714.75,Metal Loss,External,13.0,0.045,,,1.14,1.02,8:08,,,0.7,128.68,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.18,2038.53,,,,,,,2015,Metal Loss_41714.8,True,41714.75,41714.75,111,8.133333333333333
11590.0,,0.344,-23.83,16.15,41714.75,Metal Loss,External,10.0,0.034,,,1.61,0.63,10:05,,,0.7,128.69,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41714.8,True,41714.75,41714.75,111,10.083333333333334
11590.0,,0.344,-24.35,15.63,41715.27,Metal Loss,External,10.0,0.034,,,1.06,1.5,9:53,,,0.7,128.73,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41715.3,True,41715.27,41715.27,111,9.883333333333333
11590.0,,0.344,-24.53,15.45,41715.45,Metal Loss,External,11.0,0.038,,,1.14,1.46,7:58,,,0.7,128.74,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41715.4,True,41715.45,41715.45,111,7.966666666666667
11590.0,,0.344,-24.92,15.06,41715.84,Metal Loss,External,14.0,0.048,,,0.63,1.42,9:39,,,0.7,128.77,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.42,2045.8,,,,,,,2015,Metal Loss_41715.8,True,41715.84,41715.84,111,9.65
11590.0,,0.344,-24.92,15.06,41715.84,Metal Loss,External,11.0,0.038,,,0.51,1.18,8:52,,,0.7,128.77,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41715.8,True,41715.84,41715.84,111,8.866666666666667
11590.0,,0.344,-25.06,14.92,41715.98,Metal Loss,External,12.0,0.041,,,0.71,1.34,9:43,,,0.7,128.79,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41716.0,True,41715.98,41715.98,111,9.716666666666667
11590.0,,0.344,-25.25,14.73,41716.18,Cluster,External,31.0,0.107,,,1.13,1.61,8:38,,,0.7,128.8,,,,1160.0,65000.0,,1342.0,1454.32,2019.29,1523.39,2115.19,1527.2,2120.48,0.76,1.82,2015,Cluster_41716.2,True,41716.18,41716.18,111,8.633333333333333
11590.0,,0.344,-25.49,14.49,41716.41,Metal Loss,External,11.0,0.038,,,1.53,0.59,9:42,,,0.7,128.82,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41716.4,True,41716.41,41716.41,111,9.7
11590.0,,0.344,-25.57,14.41,41716.49,Metal Loss,External,12.0,0.041,,,1.06,1.69,8:15,,,0.7,128.83,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41716.5,True,41716.49,41716.49,111,8.25
11590.0,,0.344,-25.8,14.18,41716.72,Metal Loss,External,13.0,0.045,,,0.59,0.59,8:23,,,0.7,128.85,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.91,2046.49,,,,,,,2015,Metal Loss_41716.7,True,41716.72,41716.72,111,8.383333333333333
11590.0,,0.344,-26.02,13.96,41716.94,Metal Loss,External,11.0,0.038,,,0.71,1.1,9:40,,,0.7,128.88,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41716.9,True,41716.94,41716.94,111,9.666666666666666
11590.0,,0.344,-26.06,13.92,41716.98,Metal Loss,External,16.0,0.055,,,1.06,1.77,8:07,,,0.7,128.88,,MFL-A/XT,,1160.0,65000.0,,1342.0,1467.25,2037.24,,,,,,,2015,Metal Loss_41717.0,True,41716.98,41716.98,111,8.116666666666667
11590.0,,0.344,-26.14,13.84,41717.06,Metal Loss,External,14.0,0.048,,,1.5,0.79,9:38,,,0.7,128.89,,MFL-A/XT,,1160.0,65000.0,,1342.0,1462.07,2030.04,,,,,,,2015,Metal Loss_41717.1,True,41717.06,41717.06,111,9.633333333333333
11590.0,,0.344,-26.48,13.5,41717.4,Metal Loss,External,16.0,0.055,,,0.67,1.34,9:56,,,0.7,128.92,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.6,2044.67,,,,,,,2015,Metal Loss_41717.4,True,41717.4,41717.4,111,9.933333333333334
11590.0,,0.344,-26.69,13.29,41717.61,Metal Loss,External,15.0,0.052,,,0.67,1.02,8:19,,,0.7,128.94,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.73,2044.85,,,,,,,2015,Metal Loss_41717.6,True,41717.61,41717.61,111,8.316666666666666
11590.0,,0.344,-26.73,13.25,41717.65,Metal Loss,External,10.0,0.034,,,0.83,1.26,9:49,,,0.7,128.95,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41717.7,True,41717.65,41717.65,111,9.816666666666666
11590.0,,0.344,-26.81,13.17,41717.73,Metal Loss,External,14.0,0.048,,,0.98,1.22,8:25,,,0.7,128.96,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.57,2040.46,,,,,,,2015,Metal Loss_41717.7,True,41717.73,41717.73,111,8.416666666666666
11590.0,,0.344,-26.84,13.14,41717.76,Metal Loss,External,11.0,0.038,,,1.58,0.79,9:04,,,0.7,128.96,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41717.8,True,41717.76,41717.76,111,9.066666666666666
11590.0,,0.344,-26.98,13.0,41717.9,Metal Loss,External,21.0,0.072,,,0.79,1.38,8:18,,,0.7,128.97,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.45,2040.29,1541.03,2139.69,1541.49,2140.32,0.75,1.84,2015,Metal Loss_41717.9,True,41717.9,41717.9,111,8.3
11590.0,,0.344,-27.02,12.96,41717.95,Metal Loss,External,12.0,0.041,,,1.34,0.98,7:45,,,0.7,128.98,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41717.9,True,41717.95,41717.95,111,7.75
11590.0,,0.344,-27.09,12.89,41718.01,Metal Loss,External,10.0,0.034,,,2.17,1.42,09:00,,,0.7,128.98,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41718.0,True,41718.01,41718.01,111,9.0
11590.0,,0.344,-27.79,12.19,41718.71,Cluster,External,31.0,0.107,,,1.5,3.81,9:33,,,0.7,129.06,,,,1160.0,65000.0,,1342.0,1441.11,2000.94,1507.81,2093.56,1511.35,2098.48,0.77,1.8,2015,Cluster_41718.7,True,41718.71,41718.71,111,9.55
11590.0,,0.344,-28.34,11.64,41719.26,Metal Loss,External,19.0,0.065,,,1.1,1.26,8:04,,,0.7,129.12,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.67,2033.65,,,,,,,2015,Metal Loss_41719.3,True,41719.26,41719.26,111,8.066666666666666
11590.0,,0.344,-28.54,11.44,41719.46,Metal Loss,External,10.0,0.034,,,0.94,1.18,2:01,,,0.7,129.15,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41719.5,True,41719.46,41719.46,111,2.0166666666666666
11590.0,,0.344,-28.97,11.01,41719.89,Metal Loss,External,15.0,0.052,,,0.32,1.06,10:10,,,0.7,129.2,,MFL-A/XT,,1160.0,65000.0,,1342.0,1475.43,2048.6,,,,,,,2015,Metal Loss_41719.9,True,41719.89,41719.89,111,10.166666666666666
11590.0,,0.344,-29.05,10.93,41719.97,Metal Loss,External,13.0,0.045,,,1.58,1.81,9:40,,,0.7,129.21,,MFL-A/XT,,1160.0,65000.0,,1342.0,1461.9,2029.81,,,,,,,2015,Metal Loss_41720.0,True,41719.97,41719.97,111,9.666666666666666
11590.0,,0.344,-29.13,10.85,41720.06,Metal Loss,External,10.0,0.034,,,0.75,0.63,10:16,,,0.7,129.22,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41720.1,True,41720.06,41720.06,111,10.266666666666667
11590.0,,0.344,-29.43,10.55,41720.35,Metal Loss,External,12.0,0.041,,,1.3,0.59,8:39,,,0.7,129.25,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41720.3,True,41720.35,41720.35,111,8.65
11590.0,,0.344,-29.6,10.38,41720.52,Metal Loss,External,10.0,0.034,,,2.05,1.69,9:55,,,0.7,129.28,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41720.5,True,41720.52,41720.52,111,9.916666666666666
11590.0,,0.344,-29.71,10.27,41720.63,Metal Loss,External,23.0,0.079,,,0.71,1.26,2:34,,,0.7,129.29,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.96,2041.0,1541.58,2140.44,1542.1,2141.17,0.75,1.85,2015,Metal Loss_41720.6,True,41720.63,41720.63,111,2.5666666666666664
11590.0,,0.344,-29.8,10.18,41720.72,Metal Loss,External,12.0,0.041,,,0.59,0.63,8:49,,,0.7,129.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41720.7,True,41720.72,41720.72,111,8.816666666666666
11590.0,,0.344,-30.26,9.72,41721.18,Metal Loss,External,10.0,0.034,,,0.51,0.98,9:47,,,0.7,129.37,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41721.2,True,41721.18,41721.18,111,9.783333333333333
11590.0,,0.344,-30.43,9.55,41721.35,Metal Loss,External,11.0,0.038,,,0.87,1.53,4:02,,,0.7,129.39,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41721.3,True,41721.35,41721.35,111,4.033333333333333
11590.0,,0.344,-30.62,9.36,41721.54,Metal Loss,External,11.0,0.038,,,1.5,1.85,7:42,,,0.7,129.41,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41721.5,True,41721.54,41721.54,111,7.7
11590.0,,0.344,-30.72,9.26,41721.64,Metal Loss,External,24.0,0.083,,,0.59,1.18,8:57,,,0.7,129.43,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.62,2043.31,1543.42,2143.0,1543.84,2143.58,0.75,1.85,2015,Metal Loss_41721.6,True,41721.64,41721.64,111,8.95
11590.0,,0.344,-30.76,9.22,41721.68,Metal Loss,External,12.0,0.041,,,0.71,0.67,3:52,,,0.7,129.43,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41721.7,True,41721.68,41721.68,111,3.8666666666666667
11590.0,,0.344,-30.78,9.2,41721.7,Metal Loss,External,19.0,0.065,,,0.63,1.02,4:06,,,0.7,129.44,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.28,2044.23,,,,,,,2015,Metal Loss_41721.7,True,41721.7,41721.7,111,4.1
11590.0,,0.344,-30.99,8.99,41721.91,Metal Loss,External,12.0,0.041,,,0.83,1.1,4:12,,,0.7,129.46,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41721.9,True,41721.91,41721.91,111,4.2
11590.0,,0.344,-31.03,8.95,41721.96,Metal Loss,External,10.0,0.034,,,0.43,0.59,8:55,,,0.7,129.47,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41722.0,True,41721.96,41721.96,111,8.916666666666666
11590.0,,0.344,-31.08,8.9,41722.0,Metal Loss,External,11.0,0.038,,,1.73,1.18,8:34,,,0.7,129.48,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41722.0,True,41722.0,41722.0,111,8.566666666666666
11590.0,,0.344,-31.14,8.84,41722.06,Metal Loss,External,10.0,0.034,,,0.43,0.71,3:53,,,0.7,129.48,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41722.1,True,41722.06,41722.06,111,3.8833333333333333
11590.0,,0.344,-31.18,8.8,41722.1,Metal Loss,External,10.0,0.034,,,0.71,1.65,8:53,,,0.7,129.49,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41722.1,True,41722.1,41722.1,111,8.883333333333333
11590.0,,0.344,-31.25,8.73,41722.17,Metal Loss,External,10.0,0.034,,,1.3,1.97,3:59,,,0.7,129.5,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41722.2,True,41722.17,41722.17,111,3.9833333333333334
11590.0,,0.344,-31.25,8.73,41722.17,Metal Loss,External,10.0,0.034,,,1.89,1.1,4:32,,,0.7,129.5,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41722.2,True,41722.17,41722.17,111,4.533333333333333
11590.0,,0.344,-31.28,8.7,41722.2,Metal Loss,External,10.0,0.034,,,0.59,0.59,9:01,,,0.7,129.5,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41722.2,True,41722.2,41722.2,111,9.016666666666667
11590.0,,0.344,-31.45,8.53,41722.37,Metal Loss,External,18.0,0.062,,,0.55,0.83,3:01,,,0.7,129.53,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.3,2045.64,,,,,,,2015,Metal Loss_41722.4,True,41722.37,41722.37,111,3.0166666666666666
11590.0,,0.344,-31.51,8.47,41722.43,Metal Loss,External,15.0,0.052,,,0.98,0.87,3:56,,,0.7,129.54,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.04,2039.73,,,,,,,2015,Metal Loss_41722.4,True,41722.43,41722.43,111,3.9333333333333336
11590.0,,0.344,-31.69,8.29,41722.61,Metal Loss,External,10.0,0.034,,,0.67,1.81,4:02,,,0.7,129.56,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41722.6,True,41722.61,41722.61,111,4.033333333333333
11590.0,,0.344,-31.84,8.14,41722.76,Metal Loss,External,12.0,0.041,,,1.53,1.18,9:16,,,0.7,129.59,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41722.8,True,41722.76,41722.76,111,9.266666666666667
11590.0,,0.344,-31.9,8.08,41722.82,Metal Loss,External,30.0,0.103,,,0.87,1.53,3:31,,,0.7,129.6,,MFL-A/XT,,1160.0,65000.0,,1342.0,1463.64,2032.23,1534.23,2130.24,1535.8,2132.42,0.76,1.84,2015,Metal Loss_41722.8,True,41722.82,41722.82,111,3.5166666666666666
11590.0,,0.344,-31.93,8.05,41722.86,Metal Loss,External,17.0,0.058,,,0.83,1.06,4:12,,,0.7,129.6,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.42,2041.63,,,,,,,2015,Metal Loss_41722.9,True,41722.86,41722.86,111,4.2
11590.0,,0.344,-32.33,7.65,41723.25,Metal Loss,External,15.0,0.052,,,0.83,1.02,2:48,,,0.7,129.66,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.03,2042.48,,,,,,,2015,Metal Loss_41723.2,True,41723.25,41723.25,111,2.8
11590.0,,0.344,-32.36,7.62,41723.28,Metal Loss,External,26.0,0.089,,,0.79,1.14,3:49,,,0.7,129.67,,MFL-A/XT,,1160.0,65000.0,,1342.0,1467.26,2037.25,1538.47,2136.13,1539.4,2137.42,0.75,1.84,2015,Metal Loss_41723.3,True,41723.28,41723.28,111,3.8166666666666664
11590.0,,0.344,-32.62,7.36,41723.54,Metal Loss,External,10.0,0.034,,,0.63,1.26,4:15,,,0.7,129.71,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41723.5,True,41723.54,41723.54,111,4.25
11590.0,,0.344,-32.7,7.28,41723.62,Metal Loss,External,12.0,0.041,,,0.43,0.79,2:34,,,0.7,129.72,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41723.6,True,41723.62,41723.62,111,2.5666666666666664
11590.0,,0.344,-32.97,7.01,41723.89,Metal Loss,External,12.0,0.041,,,0.63,1.18,4:06,,,0.7,129.76,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41723.9,True,41723.89,41723.89,111,4.1
11590.0,,0.344,-32.99,6.99,41723.91,Metal Loss,External,26.0,0.089,,,0.75,1.46,2:36,,,0.7,129.76,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.26,2038.64,1539.61,2137.71,1540.44,2138.86,0.75,1.84,2015,Metal Loss_41723.9,True,41723.91,41723.91,111,2.6
11590.0,,0.344,-33.16,6.82,41724.08,Metal Loss,External,11.0,0.038,,,0.59,0.94,4:07,,,0.7,129.79,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41724.1,True,41724.08,41724.08,111,4.116666666666666
11590.0,,0.344,-33.2,6.78,41724.12,Metal Loss,External,37.0,0.127,,,0.67,1.58,2:33,,,0.7,129.79,,MFL-A/XT,,1160.0,65000.0,,1342.0,1466.03,2035.55,1536.72,2133.7,1538.3,2135.89,0.75,1.84,2015,Metal Loss_41724.1,True,41724.12,41724.12,111,2.55
11590.0,,0.344,-33.56,6.42,41724.48,Metal Loss,External,14.0,0.048,,,0.63,0.75,4:16,,,0.7,129.85,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.31,2045.66,,,,,,,2015,Metal Loss_41724.5,True,41724.48,41724.48,111,4.266666666666667
11590.0,,0.344,-33.67,6.31,41724.59,Metal Loss,External,23.0,0.079,,,0.59,0.87,4:15,,,0.7,129.87,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.84,2043.62,1543.68,2143.36,1544.05,2143.87,0.75,1.85,2015,Metal Loss_41724.6,True,41724.59,41724.59,111,4.25
11590.0,,0.344,-33.83,6.15,41724.75,Metal Loss,External,25.0,0.086,,,0.55,1.46,4:07,,,0.7,129.9,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.95,2043.76,1543.77,2143.49,1544.19,2144.07,0.75,1.85,2015,Metal Loss_41724.8,True,41724.75,41724.75,111,4.116666666666666
11590.0,,0.344,-34.11,5.87,41725.03,Metal Loss,External,10.0,0.034,,,1.1,1.81,4:10,,,0.7,129.94,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41725.0,True,41725.03,41725.03,111,4.166666666666667
11590.0,,0.344,-34.45,5.53,41725.37,Metal Loss,External,18.0,0.062,,,0.51,0.87,4:16,,,0.7,130.0,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.66,2046.14,,,,,,,2015,Metal Loss_41725.4,True,41725.37,41725.37,111,4.266666666666667
11590.0,,0.344,-34.53,5.45,41725.46,Metal Loss,External,13.0,0.045,,,0.71,1.65,3:48,,,0.7,130.01,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.92,2045.12,,,,,,,2015,Metal Loss_41725.5,True,41725.46,41725.46,111,3.8
