joint_number,joint_length_ft,wall_thickness_in,dist_to_upstream_gw_ft,dist_to_downstream_gw_ft,distance_ft,feature_type,internal_external,depth_pct,depth_in,Metal Loss Depth + Tolerance[%],Dimension Classification,Metal Loss Depth Tolerance [%] (includes seamless and HAZ and modified specs),Dent Depth[%],Dent Depth[in],Is any part of the dent affecting the top of the pipe? [Y/N],anomaly_length_in,anomaly_width_in,clock_position,comments,Anomalies per Joint,Was anomaly sizing reviewed by analyst? [Y/N],Was anomaly sizing/dimensions manually changed? [Y/N],Magnetization Level [kA/m] for MFL survey or Actual WT [in] for UT Survey,elevation_ft,Seam Position[hh:mm],Distance To Seam Weld [in],Tool,design_pressure_psi,smys_psi,Pipe Type,Pipe Diameter (O.D.)[in.],safe_pressure_psi,burst_pressure_psi,Effective Area Psafe [PSI],Effective Area Pburst [PSI],erf,rpr,Length Tolerance [in],Width Tolerance [in],inspection_year,feature_id,is_anomaly,distance_ft_original,distance_ft_aligned
13200,40.318,0.344,7.418,32.904,47477.375,Metal Loss,External,18.0,0.062,33.0,PITT,20.0,,,,0.9,1.6,11:48,EXT ML,10,N,N,5.97,170.646,02:36,17.593,CMFL,1025,65000,E.R. WELD,24,1539.3,2137.9,1537.5,2135.4,0.666,1.147,0.6,1.2,2022,Metal Loss_47477.4,True,47477.375,47476.618
13200,40.318,0.344,8.323,31.998,47478.281,Metal Loss,External,23.0,0.079,38.0,GENE,25.0,,,,7.7,8.6,12:27,EXT ML,10,N,N,5.97,170.861,02:36,15.917,CMFL,1025,65000,E.R. WELD,24,1362.3,1892.1,1396.9,1940.2,0.753,1.014,1.0,1.2,2022,Metal Loss_47478.3,True,47478.281,47477.524000000005
13200,40.318,0.344,,,47479.875,Start Recoat,,,,,,,,,,,,nan,2021 DIG 18 START,10,,,5.97,171.239,02:36,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Start Recoat_47479.9,False,47479.875,47479.118
13200,40.318,0.344,10.459,29.862,47480.417,Metal Loss,External,15.0,0.052,30.0,GENE,20.0,,,,7.7,2.7,12:17,EXT ML,10,N,N,5.97,171.367,02:36,13.823,CMFL,1025,65000,E.R. WELD,24,1428.7,1984.3,1456.2,2022.5,0.718,1.066,1.0,1.2,2022,Metal Loss_47480.4,True,47480.417,47479.66
13200,40.318,0.344,11.827,28.494,47481.785,Metal Loss,External,33.0,0.113,48.0,GENE,20.0,,,,14.3,5.8,12:10,EXT ML,10,N,N,5.97,171.691,02:36,13.823,CMFL,1025,65000,E.R. WELD,24,1206.8,1676.1,1193.1,1657.1,0.849,0.896,1.0,1.2,2022,Metal Loss_47481.8,True,47481.785,47481.028000000006
13200,40.318,0.344,,,47482.687,Field Bend,,,,,,,,,,,,nan,BEND-COLD OVER,10,,,5.97,171.904,02:36,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Field Bend_47482.7,False,47482.687,47481.93
13200,40.318,0.344,,,47483.822,End Recoat,,,,,,,,,,,,nan,2021 DIG 18 END,10,,,5.97,172.174,02:36,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,End Recoat_47483.8,False,47483.822,47483.065
13200,40.318,0.344,,,47507.336,Start Recoat,,,,,,,,,,,,nan,2021 DIG 19A RECOAT START,10,,,5.97,177.743,02:36,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Start Recoat_47507.3,False,47507.336,47506.579000000005
13200,40.318,0.344,38.898,1.424,47508.855,Metal Loss,External,21.0,0.072,36.0,GENE,20.0,,,,8.3,8.1,9:26,EXT ML,10,N,N,5.97,178.103,02:36,34.139,CMFL,1025,65000,E.R. WELD,24,1367.5,1899.3,1376.6,1911.9,0.75,1.022,1.0,1.2,2022,Metal Loss_47508.9,True,47508.855,47508.098000000005
13200,40.318,0.344,38.914,1.404,47508.875,Metal Loss,External,30.0,0.103,45.0,GENE,20.0,,,,14.1,23.1,4:35,EXT ML ( NEAR SW ),10,N,N,5.97,178.107,02:36,22.41,CMFL,1025,65000,E.R. WELD,24,1236.1,1716.7,1248.0,1733.3,0.829,0.922,1.0,1.2,2022,Metal Loss_47508.9,True,47508.875,47508.118
13200,40.318,0.344,39.108,1.214,47509.065,Metal Loss,External,15.0,0.052,30.0,GENE,20.0,,,,7.3,6.5,7:25,EXT ML,10,N,N,5.97,178.153,02:36,27.646,CMFL,1025,65000,E.R. WELD,24,1435.6,1993.8,1415.0,1965.3,0.714,1.068,1.0,1.2,2022,Metal Loss_47509.1,True,47509.065,47508.308000000005
13200,40.318,0.344,39.485,0.837,47509.442,Metal Loss,External,24.0,0.082,39.0,GENE,20.0,,,,2.2,2.3,1:54,EXT ML,10,N,N,5.97,178.242,02:36,4.398,CMFL,1025,65000,E.R. WELD,24,1490.2,2069.8,1477.4,2051.9,0.688,1.111,1.0,1.2,2022,Metal Loss_47509.4,True,47509.442,47508.685000000005
13200,40.318,0.344,40.22,0.102,47510.177,Metal Loss,External,19.0,0.065,34.0,GENE,25.0,,,,2.8,3.3,6:20,EXT ML ( ON GW ),10,N,N,5.97,178.416,02:36,23.457,CMFL,1025,65000,E.R. WELD,24,1489.2,2068.4,1477.0,2051.4,0.688,1.11,1.2,1.4,2022,Metal Loss_47510.2,True,47510.177,47509.420000000006
13210,40.141,0.344,,,47510.279,Girth Weld,,,,,,,,,,,,nan,GIRTH WELD,8,,,5.97,178.439,09:20,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Girth Weld_47510.3,False,47510.279,47509.522000000004
13210,40.141,0.344,,,47510.279,End Recoat,,,,,,,,,,,,nan,2021 DIG 19A RECOAT END,8,,,5.97,178.44,09:20,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,End Recoat_47510.3,False,47510.279,47509.522000000004
13210,40.141,0.344,0.741,39.4,47511.017,Metal Loss,External,25.0,0.086,40.0,GENE,20.0,,,,3.7,2.8,2:21,EXT ML,8,N,N,5.97,178.615,09:20,32.044,CMFL,1025,65000,E.R. WELD,24,1432.2,1989.2,1429.7,1985.8,0.716,1.067,1.0,1.2,2022,Metal Loss_47511.0,True,47511.017,47510.26
13210,40.141,0.344,0.794,39.347,47511.07,Metal Loss,External,23.0,0.079,38.0,GENE,20.0,,,,3.0,5.6,3:35,EXT ML,8,N,N,5.97,178.627,09:20,37.49,CMFL,1025,65000,E.R. WELD,24,1464.8,2034.5,1478.8,2053.9,0.7,1.092,1.0,1.2,2022,Metal Loss_47511.1,True,47511.07,47510.313
13210,40.141,0.344,0.856,39.285,47511.132,Metal Loss,External,21.0,0.072,36.0,GENE,20.0,,,,2.6,2.1,9:45,EXT ML,8,N,N,5.97,178.642,09:20,2.723,CMFL,1025,65000,E.R. WELD,24,1486.2,2064.2,1473.0,2045.9,0.69,1.108,1.0,1.2,2022,Metal Loss_47511.1,True,47511.132,47510.375
13210,40.141,0.344,0.889,39.252,47511.165,Metal Loss,External,16.0,0.055,31.0,GENE,20.0,,,,1.3,1.8,7:16,EXT ML,8,N,N,5.97,178.65,09:20,12.985,CMFL,1025,65000,E.R. WELD,24,1533.7,2130.1,1530.7,2125.9,0.668,1.143,1.0,1.2,2022,Metal Loss_47511.2,True,47511.165,47510.408
13210,40.141,0.344,0.965,39.173,47511.243,Metal Loss,External,18.0,0.062,33.0,PITT,20.0,,,,1.5,1.1,4:26,EXT ML,8,N,N,5.97,178.668,09:20,30.788,CMFL,1025,65000,E.R. WELD,24,1526.9,2120.7,1522.5,2114.6,0.671,1.138,0.6,1.2,2022,Metal Loss_47511.2,True,47511.243,47510.486000000004
13210,40.141,0.344,,,47520.023,Start Recoat,,,,,,,,,,,,nan,2021 DIG 19 RECOAT START,8,,,5.97,179.751,09:20,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Start Recoat_47520.0,False,47520.023,47519.266
13210,40.141,0.344,11.132,29.006,47521.411,Metal Loss,External,54.0,0.185,69.0,GENE,15.0,,,,1.3,2.3,6:19,*EXT ML,8,Y,Y,5.97,179.889,09:20,18.85,CMFL,1025,65000,E.R. WELD,24,1469.9,2041.5,1441.7,2002.3,0.697,1.096,0.8,1.0,2022,Metal Loss_47521.4,True,47521.411,47520.654
13210,40.141,0.344,11.627,28.51,47521.906,Metal Loss,External,22.0,0.076,37.0,GENE,20.0,,,,1.2,1.3,6:40,EXT ML,8,N,N,5.97,179.938,09:20,16.755,CMFL,1025,65000,E.R. WELD,24,1530.1,2125.1,1526.1,2119.5,0.67,1.14,1.0,1.2,2022,Metal Loss_47521.9,True,47521.906,47521.149000000005
13210,40.141,0.344,,,47522.9,End Recoat,,,,,,,,,,,,nan,2021 DIG 19 RECOAT END,8,,,5.97,180.037,09:20,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,End Recoat_47522.9,False,47522.9,47522.143000000004
13210,40.141,0.344,16.49,23.648,47526.768,Metal Loss,External,19.0,0.065,34.0,GENE,20.0,,,,2.1,2.1,5:56,EXT ML,8,N,N,5.97,180.421,09:20,21.363,CMFL,1025,65000,E.R. WELD,24,1509.0,2095.8,1500.8,2084.4,0.679,1.124,1.0,1.2,2022,Metal Loss_47526.8,True,47526.768,47526.011
13210,40.141,0.344,,,47531.473,Field Bend,,,,,,,,,,,,nan,BEND-COLD OVER,8,,,5.97,180.889,09:20,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Field Bend_47531.5,False,47531.473,47530.716
13220,40.115,0.344,,,47550.417,Girth Weld,,,,,,,,,,,,nan,GIRTH WELD,2,,,5.97,182.773,10:28,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Girth Weld_47550.4,False,47550.417,47549.66
13220,40.115,0.344,,,47558.474,Field Bend,,,,,,,,,,,,nan,BEND-COLD OVER,2,,,5.97,183.038,10:28,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Field Bend_47558.5,False,47558.474,47557.717000000004
13220,40.115,0.344,39.209,0.909,47589.626,Metal Loss,External,19.0,0.065,34.0,GENE,20.0,,,,2.3,3.1,5:06,EXT ML,2,N,N,5.97,183.139,10:28,34.767,CMFL,1025,65000,E.R. WELD,24,1502.4,2086.7,1496.8,2078.9,0.682,1.121,0.6,1.2,2022,Metal Loss_47589.6,True,47589.626,47588.869
13220,40.115,0.344,40.049,0.066,47590.469,Metal Loss,External,15.0,0.052,30.0,GENE,20.0,,,,4.4,4.2,5:51,EXT ML ( ON GW ),2,N,N,5.97,183.142,10:28,28.903,CMFL,1025,65000,E.R. WELD,24,1470.5,2042.3,1455.3,2021.3,0.697,1.096,1.0,1.2,2022,Metal Loss_47590.5,True,47590.469,47589.712
13230,40.026,0.344,,,47590.535,Girth Weld,,,,,,,,,,,,nan,GIRTH WELD,2,,,5.97,183.142,01:36,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Girth Weld_47590.5,False,47590.535,47589.778000000006
13230,40.026,0.344,0.774,39.252,47591.309,Metal Loss,External,18.0,0.062,33.0,GENE,20.0,,,,1.5,3.1,7:12,EXT ML,2,N,N,5.97,183.144,01:36,36.024,CMFL,1025,65000,E.R. WELD,24,1528.8,2123.3,1525.8,2119.1,0.671,1.139,1.0,1.2,2022,Metal Loss_47591.3,True,47591.309,47590.552
13230,40.026,0.344,0.843,39.183,47591.378,Metal Loss,External,15.0,0.052,30.0,GENE,20.0,,,,2.7,3.5,5:21,EXT ML,2,N,N,5.97,183.145,01:36,22.41,CMFL,1025,65000,E.R. WELD,24,1503.9,2088.7,1503.7,2088.5,0.682,1.121,1.0,1.2,2022,Metal Loss_47591.4,True,47591.378,47590.621
13240,40.246,0.344,,,47630.561,Girth Weld,,,,,,,,,,,,nan,GIRTH WELD,0,,,5.97,182.925,11:44,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Girth Weld_47630.6,False,47630.561,47629.804000000004
13250,22.812,0.344,,,47670.804,Girth Weld,,,,,,,,,,,,nan,GIRTH WELD,0,,,5.97,182.338,06:48,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Girth Weld_47670.8,False,47670.804,47670.047
13260,40.246,0.344,,,47693.615,Girth Weld,,,,,,,,,,,,nan,GIRTH WELD,2,,,5.97,182.184,08:16,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Girth Weld_47693.6,False,47693.615,47692.858
13260,40.246,0.344,38.72,1.526,47732.336,Metal Loss,External,13.0,0.044,28.0,PITT,20.0,,,,1.1,1.0,4:24,EXT ML,2,N,N,5.97,181.702,08:16,24.295,CMFL,1025,65000,E.R. WELD,24,1540.1,2139.0,1538.5,2136.8,0.666,1.148,0.6,1.2,2022,Metal Loss_47732.3,True,47732.336,47731.579000000005
13260,40.246,0.344,38.809,1.437,47732.425,Metal Loss,External,29.0,0.1,44.0,GENE,20.0,,,,28.3,27.3,5:41,EXT ML ( ON GW ),2,N,N,5.97,181.701,08:16,26.599,CMFL,1025,65000,E.R. WELD,24,1212.7,1684.4,1324.5,1839.6,0.845,0.904,1.2,1.4,2022,Metal Loss_47732.4,True,47732.425,47731.668000000005
13270,39.993,0.344,,,47733.862,Girth Weld,,,,,,,,,,,,nan,GIRTH WELD,0,,,5.97,181.682,01:12,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Girth Weld_47733.9,False,47733.862,47733.105
13280,39.544,0.344,,,47773.855,Girth Weld,,,,,,,,,,,,nan,GIRTH WELD,4,,,5.97,180.412,02:36,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Girth Weld_47773.9,False,47773.855,47773.098000000005
13280,39.544,0.344,2.07,37.474,47775.925,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,8.1,3.5,2:55,EXT ML ( NEAR SW ),4,N,N,5.97,180.344,02:36,1.885,CMFL,1025,65000,E.R. WELD,24,1450.2,2014.2,1469.4,2040.8,0.707,1.082,1.0,1.2,2022,Metal Loss_47775.9,True,47775.925,47775.168000000005
13280,39.544,0.344,4.252,35.292,47778.107,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,8.5,3.0,2:37,EXT ML ( ON SW ),4,N,N,5.97,180.258,02:36,0.628,CMFL,1025,65000,E.R. WELD,24,1443.4,2004.7,1437.4,1996.4,0.71,1.074,1.0,1.2,2022,Metal Loss_47778.1,True,47778.107,47777.350000000006
13280,39.544,0.344,19.101,20.443,47792.956,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,5.7,2.2,2:52,EXT ML ( NEAR SW ),4,N,N,5.97,179.654,02:36,1.676,CMFL,1025,65000,E.R. WELD,24,1468.3,2039.4,1453.3,2018.4,0.698,1.097,1.0,1.2,2022,Metal Loss_47793.0,True,47792.956,47792.199
13280,39.544,0.344,20.138,19.403,47793.996,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,11.0,2.2,2:52,EXT ML ( NEAR SW ),4,N,N,5.97,179.611,02:36,1.676,CMFL,1025,65000,E.R. WELD,24,1429.8,1985.8,1408.0,1955.5,0.717,1.064,1.0,1.2,2022,Metal Loss_47794.0,True,47793.996,47793.239
13290,22.156,0.344,,,47813.399,Girth Weld,,,,,,,,,,,,nan,GIRTH WELD,0,,,5.97,178.821,08:32,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Girth Weld_47813.4,False,47813.399,47812.642
13290,22.156,0.344,,,47833.507,Start Repair Marker,,,,,,,,,,,,nan,REPAIR MARKER START,0,,,5.97,177.679,08:32,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Start Repair Marker_47833.5,False,47833.507,47832.75
13290,22.156,0.344,,,47834.281,Start Sleeve,,,,,,,,,,,,nan,2012 DIG 35 SLEEVE START,0,,,5.97,177.633,08:32,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Start Sleeve_47834.3,False,47834.281,47833.524000000005
13300,36.22,0.344,,,47835.558,Girth Weld,,,,,,,,,,,,nan,GIRTH WELD,0,,,5.97,177.558,07:48,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Girth Weld_47835.6,False,47835.558,47834.801
13300,36.22,0.344,0.0,36.22,47835.558,Dent,,,,,,,1.2,0.288,N,2.89,11.17,5:45,DENT-1.2%OD (0.288IN) (REPAIRED),0,N,N,5.97,177.558,07:48,12.776,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Dent_47835.6,False,47835.558,47834.801
13300,36.22,0.344,,,47836.742,End Sleeve,,,,,,,,,,,,nan,2012 DIG 35 SLEEVE END,0,,,5.97,177.488,07:48,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,End Sleeve_47836.7,False,47836.742,47835.985
13300,36.22,0.344,,,47837.697,End Repair Marker,,,,,,,,,,,,nan,REPAIR MARKER END,0,,,5.97,177.431,07:48,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,End Repair Marker_47837.7,False,47837.697,47836.94
13310,8.104,0.5,,,47871.778,Girth Weld,,,,,,,,,,,,nan,GIRTH WELD NWT 0.344/0.500IN,0,,,4.14,172.587,UNKN,,CMFL,1025,60000,E.R. WELD,24,,,,,,,,,2022,Girth Weld_47871.8,False,47871.778,47871.021
13310,8.104,0.5,,,47875.741,Bend,,,,,,,,,,,,nan,BEND-HOT PULLED - 5.6D - 18Â° UNDER,0,,,4.14,172.304,UNKN,,CMFL,1025,60000,E.R. WELD,24,,,,,,,,,2022,Bend_47875.7,False,47875.741,47874.984000000004
13320,10.039,0.344,,,47879.882,Girth Weld,,,,,,,,,,,,nan,GIRTH WELD NWT 0.500/0.344IN,6,,,5.97,172.514,11:56,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Girth Weld_47879.9,False,47879.882,47879.125
13320,10.039,0.344,0.246,9.793,47880.128,Metal Loss,External,17.0,0.058,32.0,GENE,20.0,,,,19.3,8.7,9:46,EXT ML,6,N,N,5.97,172.526,11:56,13.823,CMFL,1025,65000,E.R. WELD,24,1368.5,1900.7,1363.8,1894.1,0.749,1.018,1.0,1.2,2022,Metal Loss_47880.1,True,47880.128,47879.371
13320,10.039,0.344,1.696,8.343,47881.578,Metal Loss,External,18.0,0.062,33.0,GENE,20.0,,,,5.1,5.7,04:00,EXT ML,6,N,N,5.97,172.599,11:56,26.808,CMFL,1025,65000,E.R. WELD,24,1441.0,2001.4,1451.4,2015.9,0.711,1.073,1.0,1.2,2022,Metal Loss_47881.6,True,47881.578,47880.821
13320,10.039,0.344,9.098,0.942,47888.98,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,4.1,3.5,2:46,EXT ML,6,N,N,5.97,174.283,11:56,18.431,CMFL,1025,65000,E.R. WELD,24,1481.1,2057.1,1471.5,2043.7,0.692,1.104,1.0,1.2,2022,Metal Loss_47889.0,True,47888.98,47888.223000000005
13320,10.039,0.344,9.35,0.689,47889.232,Metal Loss,External,20.0,0.069,35.0,GENE,20.0,,,,12.1,8.1,12:52,EXT ML ( ON GW ),6,N,N,5.97,174.347,11:56,3.351,CMFL,1025,65000,E.R. WELD,24,1349.4,1874.2,1361.9,1891.6,0.76,1.009,1.0,1.2,2022,Metal Loss_47889.2,True,47889.232,47888.475000000006
13320,10.039,0.344,9.547,0.492,47889.429,Metal Loss,External,16.0,0.055,31.0,GENE,20.0,,,,10.3,6.5,5:52,EXT ML ( ON GW ),6,N,N,5.97,174.395,11:56,35.605,CMFL,1025,65000,E.R. WELD,24,1403.1,1948.7,1394.7,1937.1,0.731,1.046,1.0,1.2,2022,Metal Loss_47889.4,True,47889.429,47888.672
13320,10.039,0.344,9.649,0.39,47889.531,Metal Loss,External,15.0,0.052,30.0,GENE,20.0,,,,7.3,4.0,2:42,EXT ML ( ON GW ),6,N,N,5.97,174.42,11:56,16.127,CMFL,1025,65000,E.R. WELD,24,1436.7,1995.4,1440.5,2000.7,0.714,1.068,1.0,1.2,2022,Metal Loss_47889.5,True,47889.531,47888.774000000005
13330,40.157,0.344,,,47889.921,Girth Weld,,,,,,,,,,,,nan,GIRTH WELD,1,,,5.97,174.518,08:12,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Girth Weld_47889.9,False,47889.921,47889.164000000004
13330,40.157,0.344,0.801,39.357,47890.722,Metal Loss,External,20.0,0.069,35.0,GENE,20.0,,,,4.7,1.8,5:10,EXT ML,1,N,N,5.97,174.718,08:12,18.85,CMFL,1025,65000,E.R. WELD,24,1435.9,1994.3,1424.3,1978.2,0.714,1.069,1.0,1.2,2022,Metal Loss_47890.7,True,47890.722,47889.965000000004
13330,40.157,0.344,,,47909.678,Field Bend,,,,,,,,,,,,nan,BEND-COLD OVER,1,,,5.97,178.707,08:12,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Field Bend_47909.7,False,47909.678,47908.921
13340,40.21,0.344,,,47930.079,Girth Weld,,,,,,,,,,,,nan,GIRTH WELD,0,,,5.97,182.924,10:04,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Girth Weld_47930.1,False,47930.079,47929.322
13340,40.21,0.344,,,47935.256,Field Bend,,,,,,,,,,,,nan,BEND-COLD OVER,0,,,5.97,183.678,10:04,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Field Bend_47935.3,False,47935.256,47934.499
13350,39.99,0.344,,,47970.289,Girth Weld,,,,,,,,,,,,nan,GIRTH WELD,0,,,5.97,186.788,07:16,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Girth Weld_47970.3,False,47970.289,47969.532
13350,39.99,0.344,,,47970.974,Above Ground Marker,,,,,,,,,,,,nan,AGM 23 - AT AM LF9 -3' NORTH OF TEST POST,0,,,5.97,186.849,07:16,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Above Ground Marker_47971.0,False,47970.974,47970.217000000004
13360,40.203,0.344,,,48010.279,Girth Weld,,,,,,,,,,,,nan,GIRTH WELD,2,,,5.97,188.595,09:00,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Girth Weld_48010.3,False,48010.279,48009.522000000004
13360,40.203,0.344,31.404,8.799,48041.686,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,2.6,2.3,8:51,EXT ML ( ON SW ),2,N,N,5.97,189.577,09:00,0.838,CMFL,1025,65000,E.R. WELD,24,1514.9,2104.1,1508.5,2095.1,0.677,1.129,1.0,1.2,2022,Metal Loss_48041.7,True,48041.686,48040.929000000004
13360,40.203,0.344,32.251,7.956,48042.53,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,1.3,1.3,8:50,EXT ML ( NEAR SW ),2,N,N,5.97,189.603,09:00,1.047,CMFL,1025,65000,E.R. WELD,24,1537.4,2135.3,1535.3,2132.3,0.667,1.146,1.0,1.2,2022,Metal Loss_48042.5,True,48042.53,48041.773
13370,40.007,0.344,,,48050.486,Girth Weld,,,,,,,,,,,,nan,GIRTH WELD,1,,,5.97,189.844,08:00,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Girth Weld_48050.5,False,48050.486,48049.729
13370,40.007,0.344,,,48067.572,Field Bend,,,,,,,,,,,,nan,BEND-COLD OVER,1,,,5.97,190.062,08:00,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Field Bend_48067.6,False,48067.572,48066.815
13370,40.007,0.344,18.474,21.532,48068.96,Metal Loss,External,10.0,0.034,25.0,GENE,20.0,,,,6.4,3.4,5:54,EXT ML,1,N,N,5.97,190.076,08:00,13.195,CMFL,1025,65000,E.R. WELD,24,1476.3,2050.4,1462.9,2031.8,0.694,1.103,1.0,1.2,2022,Metal Loss_48069.0,True,48068.96,48068.203
13380,40.19,0.344,,,48090.492,Girth Weld,,,,,,,,,,,,nan,GIRTH WELD,0,,,5.97,190.286,09:56,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Girth Weld_48090.5,False,48090.492,48089.735
13390,40.036,0.344,,,48130.679,Girth Weld,,,,,,,,,,,,nan,GIRTH WELD,0,,,5.97,189.982,12:20,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Girth Weld_48130.7,False,48130.679,48129.922
13400,40.18,0.344,,,48170.715,Girth Weld,,,,,,,,,,,,nan,GIRTH WELD,1,,,5.97,189.557,01:44,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Girth Weld_48170.7,False,48170.715,48169.958
13400,40.18,0.344,16.329,23.852,48187.044,Seam Weld Manufacturing Anomaly,,,,,,,,,,4.9,,2:31,SWA,1,N,N,5.97,189.162,01:44,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Seam Weld Manufacturing Anomaly_48187.0,False,48187.044,48186.287000000004
13410,11.053,0.344,,,48210.896,Girth Weld,,,,,,,,,,,,nan,GIRTH WELD,0,,,5.97,188.526,10:40,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Girth Weld_48210.9,False,48210.896,48210.139
13420,15.951,0.344,,,48221.949,Girth Weld,,,,,,,,,,,,nan,GIRTH WELD,0,,,5.97,188.142,01:36,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Girth Weld_48221.9,False,48221.949,48221.192
13430,39.961,0.344,,,48237.897,Girth Weld,,,,,,,,,,,,nan,GIRTH WELD,0,,,5.97,187.476,08:32,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Girth Weld_48237.9,False,48237.897,48237.14
13440,13.114,0.344,,,48277.858,Girth Weld,,,,,,,,,,,,nan,GIRTH WELD,0,,,5.97,185.579,10:08,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Girth Weld_48277.9,False,48277.858,48277.101
13450,40.207,0.344,,,48290.971,Girth Weld,,,,,,,,,,,,nan,GIRTH WELD,4,,,5.97,184.901,12:00,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Girth Weld_48291.0,False,48290.971,48290.214
13450,40.207,0.344,4.82,35.387,48295.791,Metal Loss,External,11.0,0.038,26.0,GENE,20.0,,,,3.1,2.6,12:11,EXT ML ( ON SW ),4,N,N,5.97,184.501,12:00,1.257,CMFL,1025,65000,E.R. WELD,24,1511.4,2099.2,1504.4,2089.5,0.678,1.126,1.0,1.2,2022,Metal Loss_48295.8,True,48295.791,48295.034
13450,40.207,0.344,14.193,26.014,48305.164,Metal Loss,External,11.0,0.038,26.0,GENE,20.0,,,,7.0,4.9,12:13,EXT ML ( ON SW ),4,N,N,5.97,183.414,12:00,0.209,CMFL,1025,65000,E.R. WELD,24,1465.6,2035.6,1455.5,2021.6,0.699,1.094,1.0,1.2,2022,Metal Loss_48305.2,True,48305.164,48304.407
13450,40.207,0.344,,,48306.089,Field Bend,,,,,,,,,,,,nan,BEND-COLD OVER,4,,,5.97,183.307,12:00,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Field Bend_48306.1,False,48306.089,48305.332
13450,40.207,0.344,20.853,19.354,48311.824,Metal Loss,External,11.0,0.038,26.0,GENE,20.0,,,,5.4,2.2,12:17,EXT ML ( NEAR SW ),4,N,N,5.97,182.642,12:00,1.885,CMFL,1025,65000,E.R. WELD,24,1483.7,2060.7,1471.6,2043.9,0.691,1.104,1.0,1.2,2022,Metal Loss_48311.8,True,48311.824,48311.067
13450,40.207,0.344,29.836,10.371,48320.807,Metal Loss,External,11.0,0.038,26.0,GENE,20.0,,,,7.2,1.7,12:27,EXT ML,4,N,N,5.97,181.601,12:00,2.932,CMFL,1025,65000,E.R. WELD,24,1466.4,2036.7,1451.2,2015.6,0.699,1.093,1.0,1.2,2022,Metal Loss_48320.8,True,48320.807,48320.05
13460,40.197,0.344,,,48331.178,Girth Weld,,,,,,,,,,,,nan,GIRTH WELD,0,,,5.97,180.399,01:24,,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Girth Weld_48331.2,False,48331.178,48330.421
